y,x,z
-36.137395,143.097437,107.019
-35.661624,143.020405,81.925
-35.941128,143.029097,98.325
-36.420993,143.019127,118.799
-35.772329,142.829483,84
-35.318007,142.779339,57.368
-35.430092,142.782504,46.341
-36.177627,143.040647,114.742
-36.308342,143.08629,135.63
-36.563459,143.140247,164
-35.799663,143.032955,91.105
-35.257404,142.933973,61
-35.138973,142.893263,56.509
-35.294002,142.893931,65.252
-35.44544,142.910761,60.073
-35.689388,142.8891,76.08
-35.590579,142.890311,65.521
-35.461349,142.968916,61.876
-35.375654,142.974549,66.309
-35.454433,143.001651,65.011
-35.549755,143.016944,63.627
-35.83982,142.976315,90.248
-35.9455,142.942273,99.271
-35.67552,142.954785,75.818
-35.567077,142.935007,61
-35.48139,142.940681,51.278
-35.313414,142.935646,58.928
-35.477934,142.957059,53.827
-35.797816,142.908858,88
-35.299636,143.001019,60.234
-35.372203,142.990902,61.166
-35.467559,143.006172,61.187
-35.602985,142.964969,65.475
-35.857998,142.823678,94.415
-35.419788,142.831698,43.68
-35.334032,142.837467,46.56
-35.235107,142.838731,43
-35.208793,142.829748,59.312
-35.449516,142.824306,55.412
-35.869767,142.633185,101.971
-35.804054,142.61069,87.148
-35.484788,142.519533,77.276
-35.415502,142.513638,75.779
-35.511134,142.528482,85.357
-35.897834,142.430166,95.879
-36.003636,142.395226,97.629
-36.103136,142.322457,113.488
-35.984667,142.282167,96.561
-35.832939,142.266233,83.52
-35.419945,142.28603,87
-35.248216,142.228321,73.897
-35.532584,142.217977,73.058
-36.184449,141.993169,86.195
-36.350174,141.869018,135.681
-36.257772,141.837584,119.965
-35.572664,141.732517,93.432
-35.050912,141.646648,41.168
-34.886917,141.607872,57.333
-34.983965,141.623521,45.366
-35.840834,141.516479,110.45
-36.331515,141.391069,151.027
-35.648034,141.416208,95.317
-35.45883,141.443397,82.101
-34.998911,141.39672,63.045
-34.888254,141.376584,89.175
-35.588607,141.504424,83.918
-36.225401,141.500702,132.719
-36.450632,141.503927,202.786
-36.36786,141.494192,172.897
-36.205501,141.530273,115.372
-36.036489,141.527811,122.373
-35.469226,141.536593,82.365
-35.386175,141.526965,65.578
-36.125895,141.648303,122.744
-36.39063,141.665321,139.903
-36.922512,141.749593,173.977
-36.783691,141.740904,146.743
-36.08931,141.762426,97.277
-35.721747,141.692708,97.507
-35.788039,141.714958,107.221
-36.693822,141.839139,123.186
-37.214652,141.973579,244.878
-37.046146,141.972879,174.184
-36.415732,141.963763,102.277
-36.306874,141.944668,97.555
-36.069236,141.863867,74
-36.17828,141.882833,96.2
-36.889528,142.120868,152.851
-37.214818,142.246006,236.614
-37.105268,142.300169,400.677
-36.838174,142.302027,153.592
-36.258109,142.321872,115.418
-36.100242,142.268079,103.567
-36.31069,142.339839,117.874
-37.265807,142.606643,680.853
-36.574272,142.626811,141.994
-36.006498,142.44948,91.503
-35.940731,142.427044,89.075
-35.99048,142.390742,95.405
-37.125108,142.541422,214.856
-37.299153,142.58169,739.527
-37.466034,142.655953,260.403
-36.81196,142.562792,154.295
-36.155161,142.41139,103.664
-36.049959,142.375477,95.909
-36.27813,142.293037,119.827
-37.556553,142.359572,393.582
-37.900576,142.328638,238.787
-38.278244,142.342318,54.805
-38.009458,142.34644,165.622
-37.84798,142.311051,212.719
-37.083333,142.202595,211.657
-36.715056,142.081826,133.933
-37.057034,142.19393,224.982
-37.687944,142.403498,278.309
-37.714219,142.412296,289.506
-37.354883,142.383081,327.436
-37.219995,142.356296,217.577
-36.861754,142.255827,151.896
-37.326075,142.319117,722.862
-37.470613,142.36724,229.251
-38.100453,142.449515,105.721
-38.030935,142.445054,137.181
-37.477708,142.333275,219
-37.458505,142.290547,236.887
-38.213192,142.449802,86.225
-38.32823,142.506057,47.359
-38.102734,142.505272,114.746
-37.701082,142.407896,287.475
-37.62225,142.381528,258.483
-37.398852,142.307031,389.099
-37.659225,142.339248,257.387
-37.816936,142.391992,249.773
-37.94833,142.43611,189.337
-38.076384,142.49661,131.279
-37.980553,142.483454,153.667
-38.686578,142.549554,0
-38.692349,142.588558,0
-38.599713,142.558292,0
-38.503498,142.545329,0
-37.807376,142.370533,252.253
-37.784665,142.34468,241.668
-37.959126,142.384852,172.137
-38.011812,142.402165,150.02
-38.060913,142.436554,132.326
-37.929245,142.393117,211.304
-37.896992,142.345726,224.872
-38.03222,142.372189,162.045
-38.068155,142.402263,151.219
-37.932839,142.376031,201.237
-37.837244,142.362272,247.678
-37.771519,142.340287,242.373
-37.521715,142.257019,218.866
-37.476176,142.205533,242.817
-37.79538,142.293487,217.287
-37.900576,142.328638,238.787
-38.064535,142.419411,129.802
-38.008198,142.419297,161.995
-37.595972,142.372741,275.889
-37.230561,142.305522,577.249
-37.207793,142.279878,715.392
-37.494396,142.320662,218.901
-37.65566,142.356277,255.948
-37.924386,142.4829,195.491
-37.609111,142.377134,250.748
-37.482264,142.243917,644.729
-37.551558,142.24874,210.069
-37.910138,142.35013,226.381
-37.975881,142.372119,179.337
-37.889818,142.379889,219.189
-37.833661,142.379337,247.212
-37.540924,142.299791,224.708
-37.264798,142.208195,206.758
-37.305142,142.148989,213.55
-38.163048,142.286372,65.109
-38.321522,142.337957,24.644
-38.334733,142.34226,14.589
-38.133037,142.294974,73.625
-37.734249,142.181818,207.539
-37.628959,142.146889,247.248
-37.418325,142.077319,266.441
-37.671986,142.142902,211.738
-37.777282,142.177847,193.261
-37.849114,142.238308,206.969
-37.779767,142.233495,204.69
-37.45431,142.107367,235.567
-37.737798,142.164731,195.563
-37.826363,142.21245,198.424
-37.757013,142.207652,198.893
-37.596529,142.099689,241.253
-38.211192,142.191444,61.229
-38.217156,142.230272,58.775
-37.628959,142.146889,247.248
-37.533291,142.133452,230.706
-37.362153,142.077003,277.477
-37.441146,142.103025,250.682
-37.596529,142.099689,241.253
-38.105445,142.157367,122.454
-38.224414,142.195707,56.752
-37.874039,142.118512,193.85
-37.30153,141.892173,242.433
-37.41751,141.875264,324.673
-38.01164,141.998242,83.589
-38.177627,142.014236,60.903
-38.087394,142.040926,102.606
-37.677524,141.979843,201.271
-37.427178,141.896862,265.705
-37.809209,142.023724,195.482
-37.980495,142.080391,176.787
-37.828459,142.066781,203.42
-37.772228,142.066471,227.753
-37.518458,142.000734,201.252
-37.78894,142.053706,183.15
-37.864424,142.097008,192.954
-37.597459,142.027001,226.372
-37.320879,141.93529,239.791
-37.424533,141.840757,247.451
-37.89769,141.867857,100.803
-37.550262,141.845363,244.103
-37.180122,141.797185,206.319
-37.140542,141.784216,195.712
-37.709486,141.824056,81.045
-37.891646,141.828713,88.431
-37.745505,141.854488,179.524
-37.175915,141.887501,183.299
-37.020507,141.891338,170.473
-36.392354,142.010019,93.826
-36.547433,142.008871,108.944
-36.725378,142.031245,121.5
-37.55992,141.867007,237.729
-37.746506,141.780725,176.281
-37.39197,141.793207,291.811
-36.572142,141.745011,169.154
-36.426624,141.768235,196.542
-36.301017,141.761811,141.449
-36.085968,141.779346,111.959
-36.36031,141.818164,127.202
-36.717256,141.792176,124.564
-37.220405,141.736934,204.242
-37.09813,141.715331,168.34
-36.99538,141.736772,153.017
-36.472987,141.747719,164.428
-36.142359,141.708098,111.03
-36.400483,141.686805,137.694
-36.973855,141.491556,179.551
-36.54679,141.445337,147.519
-36.421027,141.366543,170.921
-36.510537,141.341958,137.12
-37.154376,141.218361,159.557
-36.726148,141.247119,132.345
-36.639914,141.256273,139.103
-36.129065,141.268813,150.716
-37.008178,141.245315,145.141
-37.144169,141.27044,162.005
-36.77898,141.337261,147.651
-36.394516,141.357637,156.357
-37.053672,141.44386,191.153
-37.511769,141.407376,57.389
-37.195803,141.508212,151.624
-36.520142,141.509206,167.239
-36.394341,141.503119,162.297
-36.129281,141.558978,143.801
-36.341098,141.630411,134.517
-36.539317,141.697625,174.42
-37.423402,141.637589,293.125
-37.522883,141.633182,206.509
-37.061966,141.685201,165.36
-36.919607,141.693793,204.105
-36.450225,141.649209,157.841
-36.393991,141.648311,144.436
-36.658486,141.663821,205.693
-36.767525,141.680926,184.08
-36.51966,141.654592,158.721
-36.42379,141.640251,159.709
-36.119348,141.537536,127.227
-35.97346,141.488607,119.253
-36.119348,141.537536,127.227
-36.539317,141.697625,174.42
-36.271438,141.697468,140.664
-36.205305,141.675104,125.621
-35.884042,141.585059,107.384
-36.417064,141.67428,139.854
-36.582305,141.693763,167.016
-36.803722,141.710927,163.105
-36.277713,141.808191,129.041
-35.943661,141.785357,101.914
-35.678754,141.768098,116.471
-35.745012,141.79037,104.015
-36.382975,141.916388,110.951
-36.148241,141.962808,85.151
-35.959984,141.916882,90.765
-35.678799,141.839889,92.223
-35.74501,141.862191,97.613
-35.844299,141.85977,84.579
-36.10552,141.894203,74
-35.83439,141.838451,89.476
-35.619139,141.783966,95.515
-35.880743,141.818127,87.244
-35.632395,141.788417,92.113
-35.35371,141.695208,77.996
-35.735067,141.769062,98.081
-35.85759,141.792329,91.088
-35.685407,141.80623,99.838
-35.181574,141.780712,59.435
-34.917955,141.743133,48.262
-35.602589,141.79634,99.628
-35.801306,141.791349,100.59
-36.069401,141.791786,118.949
-35.999923,141.786335,113.034
-35.844349,141.787866,91.316
-35.214637,141.756059,59.118
-34.837033,141.64408,63
-35.509369,141.621699,88.954
-35.758034,141.578915,100.536
-36.464013,141.435638,152.234
-36.324866,141.425198,186.164
-36.195588,141.436269,151.337
-35.577917,141.338953,95.499
-35.441466,141.31188,74.391
-35.141464,141.248902,47.361
-35.713209,141.149084,128.5
-36.198483,141.12829,127.153
-35.922778,141.163994,147.666
-35.819812,141.184272,132.62
-35.723308,141.17049,129.976
-35.317704,141.217243,68.584
-35.21468,141.237309,54.155
-35.680486,141.246663,109.171
-35.770124,141.222102,126.626
-35.394034,141.188359,90.037
-35.280841,141.187187,69.677
-35.180975,141.190388,60.146
-34.873327,141.228573,63.275
-34.967509,141.26081,75.949
-35.623961,141.246039,111.369
-35.710365,141.238483,106.315
-35.780195,141.243508,133.042
-35.460752,141.210283,94.903
-35.10368,141.146296,78.742
-35.033275,141.140104,51.009
-34.875682,141.139956,54.052
-35.257922,141.233546,58.243
-35.407898,141.264862,79.777
-35.936365,141.24097,129.281
-35.627191,141.229067,115.554
-35.540766,141.236625,99.076
-35.307547,141.195942,67.082
-35.22105,141.203509,57.26
-35.444203,141.22284,88.497
-36.035784,141.165147,150.201
-35.703103,141.127678,126.904
-35.600084,141.147956,124.74
-35.150356,141.126423,85.113
-35.437782,141.256714,82.959
-34.59876,141.987538,36
-34.518288,141.959805,49
-34.478017,141.945947,50.516
-34.383964,141.913637,56.364
-34.628311,141.909292,46.977
-34.685164,141.911196,55.605
-34.520946,141.872336,52.778
-34.480642,141.85849,54.188
-34.838516,141.857797,51.892
-34.898529,141.843047,63.888
-34.844989,141.824535,60.551
-34.670703,141.764446,53.689
-34.624003,141.783841,50.216
-34.821436,141.798646,53.728
-34.965012,141.79497,62.029
-34.741009,141.77091,59.98
-34.539537,141.701677,80.782
-34.737243,141.716361,53.502
-34.767295,141.708946,54.737
-34.484982,141.612096,71.516
-34.44456,141.598284,67.531
-34.716194,141.602537,90.28
-34.591964,141.577718,105.117
-34.393794,141.563236,67.386
-34.5151,141.604659,89.978
-34.636198,141.646137,132.566
-34.676518,141.659975,82.159
-34.34613,141.812376,68.888
-34.695331,141.932411,54.901
-34.705491,141.953624,49.733
-34.571946,141.978291,34.681
-34.495199,142.004837,47.659
-34.572344,142.048947,35.522
-34.602534,142.111829,47.189
-34.555784,142.130811,50.016
-34.532456,142.1753,64.929
-34.709431,142.288667,55.529
-34.549254,142.303464,52.496
-34.415635,142.327402,39.42
-34.469107,142.345774,47.213
-34.785954,142.402639,54.097
-34.955667,142.408888,59.465
-34.616011,142.326448,50.786
-34.415569,142.257551,47.614
-34.48244,142.280498,47.846
-34.552589,142.287132,53.997
-34.929248,142.329603,65.182
-34.792762,142.29992,65.416
-34.642717,142.265677,53.871
-34.92937,142.259489,52.626
-34.809485,142.218063,60.177
-34.696068,142.143947,38.415
-34.949448,142.161098,53.656
-34.686037,142.122976,37.752
-34.549036,142.093493,48.025
-34.829496,142.119718,54.351
-34.856168,142.128908,56.228
-34.692678,142.090204,36
-34.549036,142.093493,48.025
-34.371818,142.120312,45.941
-34.30149,142.113769,44.422
-34.288079,142.109195,47.976
-34.334624,142.020159,52.753
-34.497875,141.917442,53.825
-34.339748,141.845515,60.274
-34.410218,141.851998,57.519
-34.340417,141.916348,57.001
-34.280851,142.001701,64.021
-34.391996,142.162151,55.318
-34.382055,142.211146,55.97
-34.515833,142.25702,49.848
-34.455698,142.271317,54.973
-34.475777,142.313143,48.775
-34.622665,142.363711,50.669
-35.158138,142.461768,53.009
-35.148268,142.440771,58.153
-35.108479,142.426914,47.967
-34.94892,142.4416,60.239
-35.114669,142.534352,62.86
-35.527235,142.586837,78.018
-35.626209,142.585288,83.949
-35.669108,142.582268,84.136
-35.358965,142.582444,61.467
-35.104476,142.583404,61.46
-35.197012,142.61533,57.75
-35.595332,142.733447,90.464
-35.677631,142.744015,91.507
-35.733631,142.745581,91.25
-35.786167,142.763624,98.272
-35.446674,142.770594,59.023
-35.364325,142.760033,65.365
-35.27853,142.76587,55.966
-35.475804,142.833312,57
-35.32431,142.816594,45.142
-35.264842,142.831358,43
-35.307729,142.828474,43.385
-35.380345,142.818199,43.839
-35.56498,142.81111,60.652
-35.258531,142.794132,43
-35.010587,142.760746,57.589
-35.149775,142.774504,56.886
-35.252206,142.756897,58.786
-35.173206,142.730003,61.145
-35.298527,142.737589,56.442
-35.146813,142.720908,61.18
-35.024237,142.695522,60.936
-35.311689,142.742076,63
-35.40091,142.719801,66.378
-35.216571,142.657058,63.258
-35.147237,142.650948,58.19
-35.292191,142.700319,63.251
-35.189783,142.718111,61.33
-35.32431,142.816594,45.142
-35.244835,142.859582,43
-35.085571,142.944446,61.14
-35.065471,142.972336,57.026
-35.171062,143.009402,65.607
-35.40741,143.090703,58.719
-35.269248,143.078127,54.099
-35.024663,143.097684,63.408
-34.968365,143.095303,68.583
-35.246439,143.052779,60.273
-35.315543,143.059043,50.888
-35.368751,143.007251,60.298
-35.329354,142.993706,59.742
-35.009153,142.970008,52.038
-34.876326,142.993196,62.351
-34.94937,142.983931,54.083
-35.039036,142.963041,53.667
-35.228255,142.871437,64.114
-34.930683,142.802735,55.181
-34.88409,142.821386,61.465
-35.122841,142.83509,53.936
-35.006724,142.846834,62.033
-34.933672,142.856196,58.639
-34.993008,142.911932,58.929
-34.903297,142.932862,57.828
-34.863087,142.988554,60.705
-35.167622,143.02571,59.234
-34.942489,143.016419,66
-34.79294,143.051107,65.987
-34.955715,143.021066,63.136
-35.058581,143.004859,56.337
-35.279604,143.029168,60.05
-35.091896,142.981635,60.431
-34.840032,142.963036,57.384
-34.800282,142.94912,64.431
-34.94937,142.983931,54.083
-35.005713,142.986264,54.329
-34.823355,142.974631,72.113
-34.916031,143.007128,67.66
-34.859652,143.004787,61.042
-35.021811,143.044312,52.048
-34.852777,143.037243,60.694
-34.779695,143.046465,67.023
-34.832659,143.06504,59.788
-35.017749,143.130147,60.299
-34.964911,143.11153,68.204
-35.110126,143.162756,59.454
-35.044153,143.13946,72.699
-34.908589,143.109144,64.639
-35.089999,143.190554,68.664
-35.162109,143.25094,80.382
-35.01363,143.2159,67.115
-34.940693,143.225012,65.478
-35.019882,143.252976,71.364
-35.072629,143.271634,69.895
-35.141994,143.278761,78.727
-35.237309,143.294406,84.037
-35.132302,143.257876,67.819
-35.01016,143.232109,70.752
-35.066396,143.234549,58.47
-35.152436,143.230101,80.681
-35.007364,143.178814,60.594
-34.990699,143.19037,62.161
-35.017098,143.199688,71.239
-34.867718,143.234112,65.867
-34.837826,143.240986,61.718
-35.078848,143.308708,71.833
-35.012932,143.285376,66.117
-34.956687,143.282916,77.425
-34.969882,143.287578,62.062
-34.86079,143.266481,63.977
-34.907349,143.248084,67.809
-34.795301,143.173816,65.722
-34.991335,143.120837,64.017
-34.723721,142.974619,63.184
-34.713881,142.953763,58.987
-34.906726,142.916609,58.99
-34.8409,142.823757,60.116
-34.91743,142.798102,59.531
-34.960599,142.79572,58.924
-34.877659,142.784207,64.681
-35.159057,142.865311,54.364
-35.234546,142.908627,59.103
-35.082128,142.960718,57.786
-35.292737,143.033682,53.309
-35.813605,142.967243,88.434
-35.441992,142.92714,57.61
-35.382552,142.941833,67.203
-35.474477,142.973434,60.365
-35.566342,143.00509,63.109
-35.878255,143.060219,93.283
-35.786559,143.028415,95.086
-35.68169,142.992133,78.105
-35.385998,142.925468,67.702
-35.923612,143.111279,94.021
-36.009138,143.10575,101
-35.914029,143.090298,94.537
-35.312087,143.075367,57.6
-35.18356,143.083638,56.815
-35.845713,143.278015,94.386
-36.111613,143.282925,112.937
-35.908572,143.247126,95.81
-35.416278,143.181404,59.802
-35.942758,143.153241,96.766
-36.002108,143.138628,101.342
-35.737615,142.993851,82
-36.364643,142.821642,120.597
-36.427515,142.790079,124.019
-36.2083,142.696389,110.359
-35.695959,142.520754,91.014
-35.817793,142.544606,95.518
-36.410861,142.534779,119.638
-36.026515,142.420792,92.96
-35.973897,142.402849,91.096
-36.039667,142.425281,94.866
-36.249916,142.497251,110.701
-36.203609,142.516956,105.333
-36.269249,142.539504,107.734
-36.617066,142.623201,140.883
-36.725364,142.641447,150.438
-36.40922,142.676847,120.936
-36.129604,142.669257,105.629
-36.247631,142.70997,114.93
-36.352456,142.746237,119.485
-36.834024,142.857028,192.988
-36.640318,142.845398,140.818
-36.574933,142.823415,134.008
-36.37165,142.788488,118.818
-36.672471,142.891946,159.034
-36.803182,142.936111,198.093
-36.927945,142.942562,205.896
-37.283518,142.91948,350.662
-37.231196,142.901699,312.631
-37.083717,142.86968,244.698
-37.214523,142.914049,320.028
-37.270438,142.915032,349.253
-37.4811,142.914518,259.936
-37.324078,142.8611,510.703
-37.701332,142.935385,237.193
-37.878726,142.959851,222.554
-37.809651,142.954333,224.418
-37.684607,142.947809,243.646
-37.736936,142.965738,232.247
-38.108901,143.001488,124.682
-37.701943,143.062609,236.175
-37.500735,143.083973,318
-37.566063,143.106427,289.713
-37.704029,143.117727,242.483
-37.73016,143.126742,237.524
-37.631384,143.12892,269.405
-37.584882,143.149089,299.063
-37.637123,143.16711,283.497
-37.417785,143.271985,351.72
-37.367687,143.308706,376.283
-37.33064,143.349874,470.887
-37.356712,143.358907,403.517
-37.087333,144.190809,300.856
