UNIX TIME,TIME,LAT,LONG,ALT,DIST,HR,CAD,TEMP,POWER
1179813601,2007-05-22T06:00:01Z,-36.230803,148.173441,497.889,231631.7,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.622036,148.298433,1594.593,231676.7,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.532752,148.308043,1833.597,231686.7,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.421081,148.320259,1820.233,231699.2,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.242350,148.339736,1458.716,231719.2,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.037385,148.306238,1322.386,231742.2,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.355972,148.355333,1986.66,231777.9,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.467667,148.343172,1584.642,231790.4,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.890316,148.461273,1438.579,231855.5,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.158634,148.432537,1691.057,231885.5,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.270385,148.420507,1881.798,231898,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.441502,148.290031,1908.333,231920.4,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.770956,148.362898,664.248,231995.3,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.457733,148.396525,1138.469,232030.3,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.894047,148.516509,1416.855,232080.1,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.050602,148.499869,1456.381,232097.6,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.426792,148.403611,1911.478,232140.4,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.884670,148.378437,1082.205,232200.8,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.797097,148.415647,667.794,232211.1,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.849311,148.521255,1400.493,232222.3,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.942490,148.567029,1284.117,232233.5,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.598111,148.609558,1074.638,232306.6,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.713438,148.653933,720.736,232320,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.199498,148.707310,1349.14,232377.4,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.022391,148.753609,1135.074,232397.6,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.136035,148.769726,1174.936,232410.3,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.363258,148.802103,988.16,232435.8,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.999623,148.906773,852.951,232507.3,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.753846,148.930968,818.106,232534.7,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.351575,148.971130,910.223,232579.6,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.910242,148.915590,773.152,232642,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.887898,148.917791,787.319,232644.5,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.329214,148.973396,920.095,232706.9,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.337917,149.112523,1016.967,232719.4,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.472120,149.099072,988.649,232734.4,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-37.077532,149.068563,768.983,232801.9,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-37.122231,149.064232,786.844,232806.9,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.987755,149.077203,756.918,232821.9,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.208734,149.209501,835.655,232909.4,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.466577,149.380792,1035.444,232942,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-37.070404,149.323973,772.818,233009.4,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-37.182235,149.313513,523.086,233021.9,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-37.070404,149.323973,772.818,233034.4,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.936243,149.336517,798.997,233049.4,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.712628,149.357449,908.129,233074.4,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.153141,149.411103,961.895,233136.9,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.498754,149.546516,684.134,233177.2,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-37.030730,149.412634,718.063,233237.6,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.557726,149.400147,1114.458,233290.3,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.225198,149.488308,920.423,233328.2,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.457186,149.606762,341.296,233356.1,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-37.061370,149.551541,339.151,233423.5,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-37.217996,149.537233,379.871,233441,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-37.352252,149.524996,255.466,233456,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-37.256087,149.420149,384.892,233470.2,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-37.429990,149.318680,382.872,233491.5,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-37.583149,149.247235,147.643,233509.7,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.778744,148.236031,0,233669.5,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.899125,148.020176,0,233692.5,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.884751,147.819031,0.0,233710,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.859352,147.474556,0.0,233740,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.864336,147.242425,0.0,233760.1,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.877873,147.124954,0.0,233770.4,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.859851,146.895409,0.0,233790.4,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.848421,146.752287,0.0,233802.9,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.886767,146.950105,0.0,233820.6,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.917858,147.351710,0.0,233855.6,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.966356,148.012670,0,233913.1,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.712013,146.741435,0.0,234026.9,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.695729,146.541443,2.674,234044.4,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.725784,146.912827,0.0,234076.8,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.782603,147.657234,0.0,234141.7,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.827795,147.970224,0.0,234169.3,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.787897,147.425292,0.0,234216.8,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.763590,146.821273,0.0,234269.3,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.799612,146.990078,0.0,234284.5,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.839747,147.216522,0.0,234304.6,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.859352,147.474556,0.0,234327.1,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.110444,148.461772,0.0,234417,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.056042,148.002664,0.0,234457.1,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.041630,147.801049,0.0,234474.6,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.009593,147.369534,0.0,234512.1,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.020410,147.513272,0.0,234524.6,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.053996,147.973847,0.0,234564.6,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.076093,148.290967,0.0,234592.1,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.038241,149.080842,0,234660.5,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.804393,148.610040,0,234708.9,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.768216,148.410823,0,234726.7,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.729979,148.183514,0,234746.9,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.706947,148.504198,0,234774.9,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.718591,148.676824,0,234790,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.707452,148.851650,0,234805.2,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.790618,148.408449,0,234844.8,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.827552,148.288692,0,234856,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.873591,148.631956,0,234886.2,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.817746,148.811752,0,234903,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.855886,148.372560,0,234941.3,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.903187,148.077680,0,234967.4,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.998901,147.834956,0.0,234991,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.033619,148.005170,0.0,235006.2,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.045839,148.178010,0.0,235021.2,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.034436,148.673631,0.0,235064.1,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.086840,148.784732,0.0,235075.3,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.127998,148.722337,0.0,235082.4,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.259758,148.329655,0.0,235119.3,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.306635,148.353852,0.0,235124.9,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.326196,148.643769,0.0,235150,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.294573,148.851420,0.0,235168.2,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.287003,148.735347,0.0,235178.2,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.269565,148.474396,0.0,235200.8,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.280212,148.298332,0.0,235216,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.333897,148.759933,0.0,235256.2,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.343316,148.905127,0.0,235268.7,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.360094,149.167092,0,235291.3,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.451865,149.187741,0,235301.7,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.504133,149.300280,0,235313,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.450895,149.540099,0,235334.4,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.117125,148.228390,0.0,235453.4,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.972281,147.780059,0.0,235495.4,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.902982,147.758995,0.0,235503.3,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.884751,147.819031,0.0,235508.9,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.593850,146.958664,0.0,235590.3,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.228176,145.570689,12.0,235718,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.207547,145.343986,8.567,235738,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.164207,145.120791,61.947,235758.1,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.034493,145.427371,93.94,235788.6,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-37.889225,146.077586,477.543,235847.9,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-37.869589,145.851884,342.168,235867.9,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-37.789247,144.978131,32.735,235945.2,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-37.767624,144.752644,67.058,235965.2,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-37.714430,144.216875,418.975,236012.7,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-37.672080,144.022957,470.936,236030.4,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-37.436691,144.376816,728.609,236071.2,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-37.364569,144.559465,603.737,236089.2,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-37.411301,143.695069,432.522,236165.8,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-37.412348,143.495012,392.803,236183.5,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-37.369327,142.899868,283.784,236236.4,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-37.299218,142.682764,244.658,236257.1,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-37.143586,142.711637,247.997,236274.6,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.305299,142.920522,116.252,236369.8,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.152806,142.975504,109.026,236387.5,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.041564,142.994851,102.291,236400,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.108446,143.181166,108.573,236418.3,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.232372,143.074943,118.491,236435.1,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.264035,142.956098,106.0,236446.3,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.050870,142.880118,109.091,236471,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.510116,142.917921,57.799,236531.3,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.217321,142.940477,69.974,236564,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.862529,142.832451,61.058,236604.7,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.288910,142.591462,53.311,236657,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.832180,142.013518,86.742,236737,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.818152,141.902303,72.619,236747.2,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.441778,142.170175,87.029,236795.6,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.315020,142.249539,90.166,236811.4,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.030054,142.524394,62.131,236851.8,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.126174,142.563958,61.378,236863.1,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.767232,142.223699,89.781,236940.9,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.931589,142.080227,99.606,236963.3,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.196464,141.831022,120.486,237000.3,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.160114,141.723501,114.964,237010.8,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.821671,141.930107,75.254,237052.8,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.613023,142.082358,76.289,237079.8,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.062539,142.602858,58.393,237157.2,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.225437,142.630732,61.732,237175.5,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.001796,142.095621,100.823,237274.6,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.389653,141.736995,174.053,237328.5,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.609508,142.421750,78.572,237435,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.229737,142.854283,53.685,237492.7,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.157035,143.006823,55.293,237508.8,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.591788,142.650396,83.377,237567,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.085653,142.222098,105.324,237634.2,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.078836,142.166570,101.948,237639.3,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.484601,142.331490,79.534,237707.1,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.234269,142.516926,64.809,237739.7,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.826801,142.726775,70.458,237788.9,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.060311,142.771209,59.373,237815.2,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.511629,142.551967,79.3,237869.3,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.585089,142.990152,66.405,237979.9,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.521274,143.028503,65.42,237987.8,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.729189,143.049852,57.08,238011,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.314535,142.615014,59.012,238087.3,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.326739,142.528580,64.026,238095.3,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.871511,142.719223,77.0,238148.9,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.683650,142.862393,70.286,238173.6,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.667939,142.920733,56.761,238179.2,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.946144,142.958091,52.783,238210.4,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.302274,142.701399,62.555,238256.4,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.827783,142.921991,67.491,238312.9,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.652200,142.979042,68.008,238333.1,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.588396,143.017428,63.099,238341,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.182954,142.469921,64.141,238424,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.416057,142.146690,83.551,238463.2,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.878921,142.410410,56.247,238527.6,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.483123,142.533993,62.912,238573.1,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.794633,142.285088,63.106,238614.6,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.902959,142.238267,42.429,238627.4,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.563893,142.631747,59.231,238679.6,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.885760,142.465188,65.365,238718.5,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.016437,142.414686,62.072,238733.8,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.932907,142.848575,57.227,238774.5,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.856747,142.972966,65.243,238788.7,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.592252,143.239233,63.297,238826.9,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.646297,143.119175,59.655,238839.4,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.036824,142.579246,58.267,238905.2,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.813325,142.617340,66.817,238930.3,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.797718,142.675845,68.481,238935.9,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.628359,142.022980,75.198,239045.8,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.691630,141.982822,75.52,239053.7,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.495873,141.877403,71.11,239077.5,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.618282,141.980054,39.886,239175.6,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.740853,142.042630,36.152,239190.4,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.959824,141.761577,101.938,239328.5,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.449333,141.668168,151.792,239383.6,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.360355,141.685235,145.346,239393.6,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.160114,141.723501,114.964,239416.2,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.974960,142.085499,62.287,239552.2,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.446748,142.028277,55.098,239605,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.596815,141.754604,173.685,239735.4,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.704447,141.704467,209.819,239748.2,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.541827,141.679130,162.965,239766.4,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.274898,141.730239,142.043,239796.5,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.537665,141.670778,89.602,239878.8,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-35.596527,141.773318,100.744,239890.2,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.386131,141.708983,150.423,239978.3,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.112065,141.704057,109.901,240008.8,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.600826,141.335883,64.982,240180.3,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-34.884062,141.566181,57.458,240218.2,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.276551,141.385784,172.452,240374.1,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.872730,141.410895,191.595,240440.5,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-37.015359,142.391309,291.218,240529.2,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.889326,142.672749,171.848,240557.9,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.686581,143.080675,199.543,240600.7,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-36.816754,143.028813,270.819,240615.9,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-37.026284,142.876519,285.814,240642.9,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-37.921864,142.565983,179.654,240746.3,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.074400,142.507654,129.176,240764,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.452989,142.433889,0.0,240806.6,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.555237,142.531089,0.0,240820.8,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.020348,143.040457,143.878,240895.1,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-37.842387,143.073033,200.038,240915.1,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.332127,142.982318,126.232,240970.2,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.446668,142.989942,38.687,240983,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.944836,143.832838,0.0,241074.9,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.926165,144.098996,0.0,241098,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.823100,144.204177,0.0,241112.7,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.881921,144.339743,0.0,241126.2,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.249052,145.096312,0,241203.3,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.245012,145.301301,0,241221,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.903059,145.034417,0.0,241265.5,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.904245,144.568926,0.0,241305.8,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-38.962647,144.704888,0.0,241319.3,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.323281,145.668908,0,241411.7,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.335877,145.813092,0,241424.2,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.350830,145.986047,0,241439.2,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.258705,145.970149,0,241449.5,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.263609,145.765339,0,241467.2,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.441532,146.528175,0.0,241535.8,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.469349,146.875118,0.0,241565.8,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.390629,146.739388,0.0,241580.4,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.282227,146.520525,0.0,241602.8,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.235973,146.235606,0.0,241627.9,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.464830,146.817268,0.0,241684.1,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.521118,146.956201,0.0,241697.6,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.410742,146.707537,0.0,241722.3,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.360004,146.364158,0.0,241752.4,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.459228,146.467347,0.0,241766.6,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.686392,147.638672,0.0,241870.2,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.664563,147.963788,0.0,241898.2,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.588793,148.177335,0.0,241918.4,0,0,No Data,No Data
1179813601,2007-05-22T06:00:01Z,-39.576338,148.325267,0.0,241931.2,0,0,No Data,No Data
